ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDLCPO25N000093091,장소,문화시설,22341982,CU,만덕이편한후문점,,90704,CU,2.63201e+18,부산광역시,북구,만덕동,,962,2632010300,2632057100,263203000000.0,상학로,36,129.0395252,35.2167344,마라401923,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093115,장소,문화시설,22342171,CU,진동신화점,,90704,CU,4.81253e+18,경상남도,창원시마산합포구,진동면,진동리,201,4812532024,4812532000,481255000000.0,동촌길,185,128.4882833,35.1114713,라라900800,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093116,장소,문화시설,22342172,CU,거제장승포차점,,90704,CU,4.83101e+18,경상남도,거제시,장승포동,,699-3,4831010200,4831051000,483105000000.0,장승포로2길,17,128.7270157,34.8675804,마라121532,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093121,장소,문화시설,22342177,CU,사천서희스타힐스점,,90704,CU,3.11401e+18,울산광역시,남구,신정동,,496-2,3114010400,3114053000,311403000000.0,중앙로,258,129.3109345,35.5437261,마마641290,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093132,장소,문화시설,22342189,CU,진주봉원점,,90704,CU,4.81701e+18,경상남도,진주시,상봉동,,615-9,4817011400,4817059500,481705000000.0,상봉대룡길,8,128.0688193,35.2005746,라라517896,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093153,장소,문화시설,22342212,CU,신정울산여고점,,90704,CU,3.11401e+18,울산광역시,남구,신정동,,1217-2,3114010400,3114052000,311404000000.0,봉월로8번길,11,129.3083842,35.5337087,마마639279,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093154,장소,문화시설,22342213,CU,거제고현레고점,,90704,CU,4.83101e+18,경상남도,거제시,고현동,,37-35,4831010900,4831058000,483105000000.0,거제중앙로20길,9,128.625191,34.8867203,마라028552,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093157,장소,문화시설,22342218,CU,김해어방제일점,,90704,CU,4.82501e+18,경상남도,김해시,어방동,,724-1,4825011800,4825058000,482505000000.0,활천로214번길,67,128.8997485,35.2371131,마라273944,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093162,장소,문화시설,22342223,CU,밀양대로점,,90704,CU,4.82701e+18,경상남도,밀양시,삼문동,,551-1,4827010400,4827053000,482702000000.0,밀양대로,1757,128.7525413,35.482384,마마136214,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093163,장소,문화시설,22342225,CU,양산동원비스타점,,90704,CU,4.83303e+18,경상남도,양산시,물금읍,범어리,Apr-10,4833025324,4833025300,483303000000.0,범구로,28,129.0137555,35.3272624,마마375045,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093203,장소,문화시설,22342274,CU,진영서부로점,,90704,CU,4.82503e+18,경상남도,김해시,진영읍,내룡리,Jan-56,4825025031,4825025000,482505000000.0,서부로38번길,10,128.761861,35.293536,마마147005,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093211,장소,문화시설,22342285,CU,진해안골신항점,,90704,CU,4.81292e+18,경상남도,창원시진해구,안골동,,826-6,4812916300,4812965000,481293000000.0,안골로,85,128.789906,35.0924258,마라175782,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093227,장소,문화시설,22342421,CU,수영디온플레이스점,,90704,CU,2.65001e+18,부산광역시,수영구,광안동,,Jan-50,2650010400,2650078000,265003000000.0,수영로,712,129.1174065,35.167838,마라472870,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093242,장소,문화시설,22342440,CU,진해신항부영6단지점,,90704,CU,4.81292e+18,경상남도,창원시진해구,용원동,,1338,4812916400,4812965000,481293000000.0,신항5로,56,128.8091081,35.087986,마라193777,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093247,장소,문화시설,22342446,CU,증산양우3차점,,90704,CU,4.83303e+18,경상남도,양산시,물금읍,가촌리,1282,4833025323,4833025300,483303000000.0,야리로,89,129.0067861,35.313301,마마369030,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093248,장소,문화시설,22342447,CU,울산강남월봉점,,90704,CU,3.11401e+18,울산광역시,남구,신정동,,04월 18일,3114010400,3114055000,311404000000.0,팔등로141번길,9,129.321097,35.548452,마마650295,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093250,장소,문화시설,22342449,CU,우암코끼리점,,90704,CU,2.62901e+18,부산광역시,남구,우암동,,43-32,2629011000,2629064500,262904000000.0,우암로154번길,Jul-36,129.0812827,35.12496,마라440822,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093254,장소,문화시설,22342454,CU,울주덕남로점,,90704,CU,3.17103e+18,울산광역시,울주군,온산읍,덕신리,293-3,3171025032,3171025000,317103000000.0,덕남로,57,129.3086731,35.4308073,마마641165,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093255,장소,문화시설,22342455,CU,고성율대점,,90704,CU,4.88203e+18,경상남도,고성군,고성읍,율대리,656-24,4882025033,4882025000,488202000000.0,남해안대로,2558,128.3355247,34.9718116,라라762644,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093279,장소,문화시설,22342485,CU,온천더팰리스점,,90704,CU,2.62601e+18,부산광역시,동래구,온천동,,444-72,2626010800,2626055000,262604000000.0,금강로74번길,21,129.0788285,35.2153591,마라436922,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093283,장소,문화시설,22342496,CU,김해봉리단길점,,90704,CU,4.82501e+18,경상남도,김해시,봉황동,,04월 03일,4825010400,4825052000,482505000000.0,봉황대길,Mar-67,128.880167,35.2303007,마라255936,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093289,장소,문화시설,22342517,CU,진해쿠팡물류센터점,,90704,CU,4.81292e+18,경상남도,창원시진해구,두동,,1611,4812916100,4812964000,481295000000.0,두동로55번안길,2,128.8022993,35.1234324,마라186816,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093297,장소,문화시설,22342809,CU,명지대방디엠점,,90704,CU,2.64401e+18,부산광역시,강서구,명지동,,Mar-32,2644010400,2644053500,264403000000.0,명지국제6로,107,128.9109133,35.0929817,마라286784,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093298,장소,문화시설,22342810,CU,진영사거리점,,90704,CU,4.82503e+18,경상남도,김해시,진영읍,진영리,275-53,4825025026,4825025000,482505000000.0,여래로20번길,48,128.7295794,35.3050036,마마117017,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093306,장소,문화시설,22342827,CU,부산마리나점,,90704,CU,2.61701e+18,부산광역시,동구,초량동,,1266,2617010100,2617053000,261702000000.0,충장대로,160,129.0459152,35.1164553,마라408812,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093309,장소,문화시설,22342831,CU,부산중앙서린점,,90704,CU,2.61101e+18,부산광역시,중구,중앙동4가,,19,2611010700,2611051000,261103000000.0,대교로,157,129.0371784,35.104099,마라400798,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093317,장소,문화시설,22342839,CU,명륜힐스테이트점,,90704,CU,2.62601e+18,부산광역시,동래구,명륜동,,65-30,2626010700,2626054500,262604000000.0,명륜로217번길,2,129.0829527,35.2132473,마라440920,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093330,장소,문화시설,22342854,CU,민락타워점,,90704,CU,2.65001e+18,부산광역시,수영구,민락동,,181-130,2650010300,2650080000,265004000000.0,민락수변로17번길,35,129.1259033,35.154799,마라480856,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093337,장소,문화시설,22342863,CU,금정금강점,,90704,CU,2.64101e+18,부산광역시,금정구,남산동,,990-16,2641010400,2641067000,264104000000.0,금강로647번길,46,129.0862044,35.2655482,마라442978,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093344,장소,문화시설,22342870,CU,가야센츄어리점,,90704,CU,2.62301e+18,부산광역시,부산진구,가야동,,656-14,2623011000,2623072000,262303000000.0,냉정로,233,129.0254494,35.1511128,마라389850,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093356,장소,문화시설,22342885,CU,강화비에스병원점,,90704,CU,2.62601e+18,부산광역시,동래구,안락동,,923-2,2626010200,2626074000,262603000000.0,충렬사로,25,129.0972524,35.2017063,마라454907,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093359,장소,문화시설,22342888,CU,울산뉴다운점,,90704,CU,3.11101e+18,울산광역시,중구,다운동,,762-9,3111011200,3111061000,311104000000.0,다운5길,24,129.2673059,35.5638569,마마601311,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093377,장소,문화시설,22342908,CU,거창코아루점,,90704,CU,4.88803e+18,경상남도,거창군,거창읍,대평리,444-14,4888025024,4888025000,488803000000.0,강남로,260,127.9249387,35.6875587,라마384435,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093381,장소,문화시설,22342912,CU,울산동구남목점,,90704,CU,3.11701e+18,울산광역시,동구,동부동,,201-179,3117010700,3117058000,311703000000.0,옥류로,6,129.4271811,35.539656,마마747287,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093383,장소,문화시설,22342914,CU,울산달동원룸점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,1370-15,3114010500,3114056000,311404000000.0,번영로75번길,8,129.3292224,35.5322058,마마658277,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093385,장소,문화시설,22342916,CU,울산달동빌리지점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,588-8,3114010500,3114056000,311404000000.0,신정로54번길,39,129.3256363,35.5377368,마마655283,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093389,장소,문화시설,22342936,CU,울산호수공원점,,90704,CU,3.11401e+18,울산광역시,남구,야음동,,402-10,3114010800,3114062500,311404000000.0,수암로224번길,Apr-38,129.3302383,35.5217299,마마659266,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093422,장소,문화시설,22347417,이마트24,보수스탑점,,90710,이마트24,2.61101e+18,부산광역시,중구,보수동2가,,Jun-74,2611012100,2611054500,261103000000.0,흑교로,Feb-67,129.0238841,35.105392,마라388799,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093424,장소,문화시설,22347424,이마트24,옥동아라점,,90710,이마트24,3.11401e+18,울산광역시,남구,옥동,,1387-28,3114010200,3114060000,311404000000.0,은월로40번길,41,129.2948286,35.5377887,마마627283,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093449,장소,문화시설,22351369,세븐일레븐,울산무거드림점,,90701,세븐일레븐,3.11401e+18,울산광역시,남구,무거동,,828-1,3114010100,3114059500,311404000000.0,신복로62번길,06월 02일,129.2560848,35.5500791,마마591296,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093480,장소,문화시설,22354396,GS25,경상대스포츠센터점,,90702,GS25,4.81701e+18,경상남도,진주시,가좌동,,900,4817013100,4817074000,481702000000.0,진주대로,501,128.105847,35.1550798,라라551845,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093509,장소,문화시설,22354454,GS25,마산무학여중고점,,90702,GS25,4.81271e+18,경상남도,창원시마산회원구,회원동,,112-11,4812710800,4812751000,481275000000.0,회원동33길,25-23,128.5750307,35.2220773,라라978923,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093513,장소,문화시설,22354463,GS25,밀양송진점,,90702,GS25,4.82703e+18,경상남도,밀양시,삼랑진읍,송지리,430-7,4827025021,4827025000,482703000000.0,삼랑진로,194,128.8363696,35.394475,마마213117,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093516,장소,문화시설,22354481,GS25,부산수영현대점,,90702,GS25,2.65001e+18,부산광역시,수영구,수영동,,529,2650010200,2650080000,265003000000.0,수영로,775,129.1233402,35.1664201,마라478868,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093517,장소,문화시설,22354483,GS25,부산중구용두점,,90702,GS25,2.61101e+18,부산광역시,중구,중앙동2가,,04월 15일,2611010500,2611051000,261103000000.0,해관로,36,129.0358702,35.1020433,마라399796,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093521,장소,문화시설,22354491,GS25,사상부원점,,90702,GS25,2.65301e+18,부산광역시,사상구,덕포동,,762,2653010300,2653061000,265303000000.0,덕상로,112,128.9905302,35.1812991,마라357883,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093542,장소,문화시설,22354555,GS25,양산양주점,,90702,GS25,4.83301e+18,경상남도,양산시,중부동,,671-1,4833010300,4833051500,483305000000.0,양주2길,62,129.0293512,35.3416008,마마389061,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093546,장소,문화시설,22354571,GS25,용원부영5차점,,90702,GS25,4.81292e+18,경상남도,창원시진해구,용원동,,1337-3,4812916400,4812965000,481293000000.0,신항5로,41,128.8069286,35.0865784,마라191776,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093547,장소,문화시설,22354572,GS25,용호동명로점,,90702,GS25,2.62901e+18,부산광역시,남구,용호동,,394-2,2629010700,2629059000,262903000000.0,동명로,144,129.1126436,35.1194091,마라469816,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093549,장소,문화시설,22354576,GS25,울산청량유림점,,90702,GS25,3.17103e+18,울산광역시,울주군,청량읍,덕하리,404-7,3171026221,3171026200,317104000000.0,덕정1길,2,129.295159,35.4875479,마마628227,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093560,장소,문화시설,22354596,GS25,진주미라주점,,90702,GS25,4.81701e+18,경상남도,진주시,강남동,,387,4817010300,4817051500,481705000000.0,진주대로891번길,56,128.0877155,35.1837376,라라535877,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093561,장소,문화시설,22354597,GS25,창원서상행복점,,90702,GS25,4.81211e+18,경상남도,창원시의창구,팔용동,,187-10,4812112900,4812152000,481215000000.0,남산로17번길,54,128.6168835,35.2601432,마라015966,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093578,장소,문화시설,22354918,세븐일레븐,부산롯데월드사택점,,90701,세븐일레븐,2.67103e+18,부산광역시,기장군,기장읍,시랑리,160-9,2671025033,2671025000,267104000000.0,동암해안길,30,129.224194,35.195047,마라569902,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093607,장소,문화시설,22358054,이마트24,진주상대동진로점,,90710,이마트24,4.81701e+18,경상남도,진주시,상대동,,296-50,4817011900,4817067300,481703000000.0,동진로,112,128.1033528,35.1791766,라라549872,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093881,장소,문화시설,22360878,세븐일레븐,거제소동점,,90701,세븐일레븐,4.83103e+18,경상남도,거제시,일운면,소동리,Jan-97,4831031025,4831031000,483105000000.0,소동6길,03월 17일,128.7007764,34.8426404,마라097504,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093882,장소,문화시설,22360879,세븐일레븐,거제아주용소점,,90701,세븐일레븐,4.83101e+18,경상남도,거제시,아주동,,1662-3,4831010500,4831054000,483105000000.0,용소1길,14,128.6901896,34.8737899,마라087538,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093883,장소,문화시설,22360880,세븐일레븐,거제아주코오롱점,,90701,세븐일레븐,4.83101e+18,경상남도,거제시,아주동,,1719,4831010500,4831054000,483105000000.0,아주2로2길,10,128.6863766,34.8680743,마라084532,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093884,장소,문화시설,22360881,세븐일레븐,거제칠천도점,,90701,세븐일레븐,4.83104e+18,경상남도,거제시,하청면,어온리,582-1,4831038026,4831038000,483103000000.0,칠천로,114,128.6459138,34.9810838,마라045657,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093885,장소,문화시설,22360882,세븐일레븐,거제터미널점,,90701,세븐일레븐,4.83101e+18,경상남도,거제시,고현동,,979-2,4831010900,4831058000,483103000000.0,서문로,79,128.6243403,34.8902596,마라027556,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093886,장소,문화시설,22360883,세븐일레븐,거제해수온천점,,90701,세븐일레븐,4.83101e+18,경상남도,거제시,양정동,,976-14,4831011300,4831060000,483103000000.0,수양로,507,128.635093,34.8915122,마라037557,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093887,장소,문화시설,22360884,세븐일레븐,고성동성점,,90701,세븐일레븐,4.88204e+18,경상남도,고성군,동해면,내산리,01월 15일,4882042024,4882042000,488203000000.0,조선특구로,2157,128.4751593,35.0649543,라라889748,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093888,장소,문화시설,22360886,세븐일레븐,김해삼계가야점,,90701,세븐일레븐,4.82501e+18,경상남도,김해시,삼계동,,1478-4,4825010700,4825055000,482505000000.0,해반천로144번길,31,128.8707502,35.2614892,마라246970,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093889,장소,문화시설,22360887,세븐일레븐,김해삼계아이파크점,,90701,세븐일레븐,4.82501e+18,경상남도,김해시,삼계동,,1461-6,4825010700,4825055000,482505000000.0,해반천로144번길,35-26,128.8712293,35.2625207,마라247972,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093890,장소,문화시설,22360888,세븐일레븐,김해외동한국점,,90701,세븐일레븐,4.82501e+18,경상남도,김해시,외동,,1261-9,4825010900,4825054000,482503000000.0,함박로,120,128.8670515,35.2317235,마라243937,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000093891,장소,문화시설,22360891,세븐일레븐,김해지내공단점,,90701,세븐일레븐,4.82501e+18,경상남도,김해시,지내동,,276-12,4825012100,4825060000,482503000000.0,분성로,708,128.9207875,35.2330611,마라292939,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
