기준연도,시도,시군구,읍면동,지목,거래면적(m2),거래금(만원),계약일,지번
2025,부산광역시,동구,범일동,대,1,120,20250625,1***
2025,부산광역시,동구,범일동,대,9,600,20250605,1***
2025,부산광역시,동구,범일동,대,220,181000,20250604,3**
2025,부산광역시,동구,범일동,대,504,414600,20250604,3**
2025,부산광역시,동구,범일동,대,577,474600,20250604,3**
2025,부산광역시,동구,범일동,대,1681,1559800,20250604,3**
2025,부산광역시,동구,범일동,대,21,15126,20250528,1***
2025,부산광역시,동구,범일동,철도용지,3,950,20250404,2**
2025,부산광역시,동구,범일동,대,15,14000,20250307,6*
2025,부산광역시,동구,범일동,임야,66,2000,20250306,6*
2025,부산광역시,동구,범일동,대,15,800,20250303,1***
2025,부산광역시,동구,범일동,대,15,800,20250303,1***
2025,부산광역시,동구,범일동,대,10,2115,20250211,1***
2025,부산광역시,동구,범일동,대,58,12267,20250211,1***
2025,부산광역시,영도구,대평동2가,대,1,250,20250722,3*
2025,부산광역시,영도구,대평동2가,대,7,1675,20250722,3*
2025,부산광역시,영도구,남항동1가,도로,8,1767,20251203,1**
2025,부산광역시,영도구,남항동1가,도로,14,3144,20251203,1**
2025,부산광역시,영도구,남항동1가,대,147,101632,20251203,1**
2025,부산광역시,영도구,남항동1가,도로,3,619,20251203,1**
2025,부산광역시,영도구,남항동1가,대,41,26762,20251104,1**
2025,부산광역시,영도구,남항동1가,대,41,26762,20251104,1**
2025,부산광역시,영도구,남항동1가,도로,8,5000,20250410,1**
2025,부산광역시,영도구,남항동2가,대,26,3430,20250630,3*
2025,부산광역시,영도구,남항동2가,대,1,100,20250224,2**
2025,부산광역시,영도구,남항동2가,대,2,100,20250224,2**
2025,부산광역시,영도구,남항동3가,대,91,24000,20251208,2*
2025,부산광역시,영도구,남항동3가,대,58,15000,20251027,1**
2025,부산광역시,영도구,남항동3가,공장용지,4,2085,20250731,1**
2025,부산광역시,영도구,남항동3가,도로,9,4365,20250731,1**
2025,부산광역시,영도구,남항동3가,도로,1,40,20250728,1**
2025,부산광역시,영도구,남항동3가,대,21,1530,20250728,1**
2025,부산광역시,영도구,영선동1가,대,3,500,20250820,1**
2025,부산광역시,영도구,영선동4가,임야,830,2500,20250718,1*
2025,부산광역시,영도구,영선동4가,대,62,9000,20250219,3**
2025,부산광역시,영도구,신선동1가,대,42,10000,20251124,1**
2025,부산광역시,영도구,신선동1가,대,93,22400,20251124,1**
2025,부산광역시,영도구,신선동2가,대,23,1400,20250618,9*
2025,부산광역시,영도구,신선동3가,대,37,4000,20250326,1**
2025,부산광역시,영도구,봉래동1가,대,101,56170,20250331,1**
2025,부산광역시,영도구,봉래동3가,대,159,69893,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,294,76796,20251226,1**
2025,부산광역시,영도구,봉래동3가,대,222,131447,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,421,171379,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,863,225219,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,965,251975,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,663,270254,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,3502,914165,20251226,1**
2025,부산광역시,영도구,봉래동3가,공장용지,3924,1024373,20251226,1**
2025,부산광역시,영도구,봉래동3가,대,105,70900,20250403,1**
2025,부산광역시,영도구,봉래동4가,대,1,267,20251226,2*
2025,부산광역시,영도구,봉래동4가,공장용지,29,7569,20251226,1*
2025,부산광역시,영도구,봉래동4가,공장용지,40,10441,20251226,1*
2025,부산광역시,영도구,봉래동4가,대,73,19055,20251226,1*
2025,부산광역시,영도구,봉래동4가,대,86,23033,20251226,1*
2025,부산광역시,영도구,봉래동4가,공장용지,691,185067,20251226,1*
2025,부산광역시,영도구,봉래동4가,공장용지,4197,1095557,20251226,1*
2025,부산광역시,영도구,봉래동5가,대,66,6200,20250930,7*
2025,부산광역시,영도구,봉래동5가,도로,2,80,20250725,1**
2025,부산광역시,영도구,봉래동5가,대,3,120,20250331,1**
2025,부산광역시,영도구,봉래동5가,대,2,180,20250331,1**
2025,부산광역시,영도구,봉래동5가,대,25,500,20250304,1**
2025,부산광역시,영도구,청학동,임야,135,300,20251224,4**
2025,부산광역시,영도구,청학동,대,24,2453,20251113,3**
2025,부산광역시,영도구,청학동,대,7,1557,20251105,3**
2025,부산광역시,영도구,청학동,대,12,2874,20251105,3**
2025,부산광역시,영도구,청학동,대,83,18384,20251105,3**
2025,부산광역시,영도구,청학동,대,112,23240,20251105,3**
2025,부산광역시,영도구,청학동,대,177,46993,20251105,3**
2025,부산광역시,영도구,청학동,대,66,5500,20251103,3**
2025,부산광역시,영도구,청학동,대,126,10400,20251103,3**
2025,부산광역시,영도구,청학동,도로,3,100,20251020,2**
2025,부산광역시,영도구,청학동,도로,31,100,20251020,2**
2025,부산광역시,영도구,청학동,잡종지,2,50,20250912,1*
2025,부산광역시,영도구,청학동,전,4,300,20250813,4**
2025,부산광역시,영도구,청학동,전,25,1900,20250813,4**
2025,부산광역시,영도구,청학동,도로,24,2000,20250723,2**
2025,부산광역시,영도구,청학동,도로,10,50,20250721,4**
2025,부산광역시,영도구,청학동,잡종지,63,4900,20250717,5**
2025,부산광역시,영도구,청학동,도로,24,100,20250707,2**
2025,부산광역시,영도구,청학동,창고용지,1322,480000,20250702,*
2025,부산광역시,영도구,청학동,임야,12,597,20250626,1**
2025,부산광역시,영도구,청학동,대,77,6000,20250618,6*
2025,부산광역시,영도구,청학동,창고용지,47,100,20250605,*
2025,부산광역시,영도구,청학동,주유소용지,245,75900,20250605,*
2025,부산광역시,영도구,청학동,창고용지,747,200000,20250605,*
2025,부산광역시,영도구,청학동,대,185,2620,20250602,4**
2025,부산광역시,영도구,청학동,대,9,579,20250516,4**
2025,부산광역시,영도구,청학동,대,30,1932,20250516,4**
2025,부산광역시,영도구,청학동,대,16,583,20250421,2**
2025,부산광역시,영도구,청학동,도로,5,100,20250416,2**
2025,부산광역시,영도구,청학동,도로,30,100,20250416,2**
2025,부산광역시,영도구,청학동,도로,120,100,20250416,2**
2025,부산광역시,영도구,청학동,대,278,67000,20250414,3**
2025,부산광역시,영도구,청학동,임야,241,26859,20250409,*
2025,부산광역시,영도구,청학동,대,6,1000,20250405,2**
2025,부산광역시,영도구,청학동,공장용지,68,3900,20250401,3**
2025,부산광역시,영도구,청학동,도로,31,100,20250331,*
2025,부산광역시,영도구,청학동,대,5,1955,20250314,2**
2025,부산광역시,영도구,청학동,전,93,4000,20250228,4**
2025,부산광역시,영도구,청학동,창고용지,47,100,20250211,*
2025,부산광역시,영도구,청학동,창고용지,1157,309900,20250211,*
2025,부산광역시,영도구,청학동,대,56,2695,20250203,1**
2025,부산광역시,영도구,청학동,창고용지,23,100,20250124,*
2025,부산광역시,영도구,청학동,창고용지,562,152900,20250124,*
2025,부산광역시,영도구,청학동,대,35,3640,20250116,4**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251223,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251216,2**
2025,부산광역시,영도구,동삼동,도로,33,2100,20251212,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251202,2**
2025,부산광역시,영도구,동삼동,도로,16,1050,20251201,2**
2025,부산광역시,영도구,동삼동,도로,20,1260,20251127,2**
2025,부산광역시,영도구,동삼동,도로,7,420,20251126,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251126,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251125,2**
2025,부산광역시,영도구,동삼동,도로,10,630,20251125,2**
2025,부산광역시,영도구,동삼동,도로,33,2100,20251120,2**
2025,부산광역시,영도구,동삼동,도로,2,107,20251119,6**
2025,부산광역시,영도구,동삼동,잡종지,1,169,20251119,6**
2025,부산광역시,영도구,동삼동,잡종지,9,358,20251119,6**
2025,부산광역시,영도구,동삼동,잡종지,11,410,20251119,6**
2025,부산광역시,영도구,동삼동,도로,20,1260,20251115,2**
2025,부산광역시,영도구,동삼동,도로,3,165,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,2,247,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,13,538,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,17,619,20251114,6**
2025,부산광역시,영도구,동삼동,도로,10,527,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,5,797,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,43,1710,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,57,1964,20251114,6**
2025,부산광역시,영도구,동삼동,도로,2,255,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,1,401,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,9,849,20251114,6**
2025,부산광역시,영도구,동삼동,잡종지,11,972,20251114,6**
2025,부산광역시,영도구,동삼동,도로,24,1378,20251113,6**
2025,부산광역시,영도구,동삼동,잡종지,14,2085,20251113,6**
2025,부산광역시,영도구,동삼동,잡종지,108,4438,20251113,6**
2025,부산광역시,영도구,동삼동,잡종지,142,5098,20251113,6**
2025,부산광역시,영도구,동삼동,도로,62,1113,20251113,6**
2025,부산광역시,영도구,동삼동,잡종지,29,3272,20251113,6**
2025,부산광역시,영도구,동삼동,잡종지,28,3613,20251113,6**
2025,부산광역시,영도구,동삼동,도로,20,1260,20251112,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251105,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251105,2**
2025,부산광역시,영도구,동삼동,도로,10,630,20251104,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251031,2**
2025,부산광역시,영도구,동삼동,도로,33,2100,20251029,2**
2025,부산광역시,영도구,동삼동,도로,10,630,20251029,2**
2025,부산광역시,영도구,동삼동,도로,7,420,20251029,2**
2025,부산광역시,영도구,동삼동,도로,10,630,20251029,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251029,2**
2025,부산광역시,영도구,동삼동,도로,17,1050,20251029,2**
2025,부산광역시,영도구,동삼동,도로,20,1260,20251029,2**
2025,부산광역시,영도구,동삼동,대,130,35000,20251029,7**
2025,부산광역시,영도구,동삼동,대,59,7700,20251001,2**
2025,부산광역시,영도구,동삼동,잡종지,2,225,20250925,6**
2025,부산광역시,영도구,동삼동,도로,4,379,20250925,6**
2025,부산광역시,영도구,동삼동,잡종지,17,1684,20250925,6**
2025,부산광역시,영도구,동삼동,잡종지,23,2211,20250925,6**
2025,부산광역시,영도구,동삼동,잡종지,2,190,20250924,6**
2025,부산광역시,영도구,동삼동,도로,3,337,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,15,1500,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,20,1972,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,2,225,20250924,6**
2025,부산광역시,영도구,동삼동,도로,4,379,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,17,1684,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,23,2211,20250924,6**
2025,부산광역시,영도구,동삼동,잡종지,49,30700,20250903,1***
2025,부산광역시,영도구,동삼동,대,217,100700,20250903,1***
2025,부산광역시,영도구,동삼동,잡종지,33,8000,20250828,1***
2025,부산광역시,영도구,동삼동,임야,17,1065,20250806,5**
2025,부산광역시,영도구,동삼동,전,398,5000,20250731,3**
2025,부산광역시,영도구,동삼동,대,12,1396,20250731,8**
2025,부산광역시,영도구,동삼동,도로,37,5000,20250722,2**
2025,부산광역시,영도구,동삼동,전,203,11067,20250716,9**
2025,부산광역시,영도구,동삼동,전,29,4022,20250710,9**
2025,부산광역시,영도구,동삼동,대,18,2700,20250708,2**
2025,부산광역시,영도구,동삼동,주유소용지,25,3600,20250708,2**
2025,부산광역시,영도구,동삼동,임야,2,200,20250425,1**
2025,부산광역시,영도구,동삼동,임야,37,1800,20250425,1**
2025,부산광역시,영도구,동삼동,임야,95,4500,20250425,1**
2025,부산광역시,영도구,동삼동,대,135,14300,20250404,8**
2025,부산광역시,영도구,동삼동,도로,83,7500,20250320,2**
2025,부산광역시,영도구,동삼동,임야,16995,80000,20250307,5*
2025,부산광역시,부산진구,양정동,도로,7,1000,20251031,5**
2025,부산광역시,부산진구,양정동,도로,7,1000,20251031,5**
2025,부산광역시,부산진구,양정동,대,7,2324,20251017,4**
2025,부산광역시,부산진구,양정동,대,9,2866,20251017,4**
2025,부산광역시,부산진구,양정동,대,11,3025,20251017,4**
2025,부산광역시,부산진구,양정동,대,13,3653,20251017,4**
2025,부산광역시,부산진구,양정동,대,16,5200,20251017,4**
2025,부산광역시,부산진구,양정동,대,54,19872,20251017,4**
2025,부산광역시,부산진구,양정동,도로,2,789,20251017,4**
2025,부산광역시,부산진구,양정동,대,4,1550,20251017,4**
2025,부산광역시,부산진구,양정동,대,6,2310,20251017,4**
2025,부산광역시,부산진구,양정동,대,39,14864,20251017,4**
2025,부산광역시,부산진구,양정동,대,66,33000,20250901,7*
2025,부산광역시,부산진구,양정동,대,119,81000,20250623,4**
2025,부산광역시,부산진구,양정동,도로,29,15840,20250424,3**
2025,부산광역시,부산진구,전포동,도로,9,664,20251219,4**
2025,부산광역시,부산진구,전포동,도로,14,1034,20251219,4**
2025,부산광역시,부산진구,전포동,도로,9,664,20251219,4**
2025,부산광역시,부산진구,전포동,도로,14,1034,20251219,4**
2025,부산광역시,부산진구,전포동,도로,48,2000,20251211,1**
2025,부산광역시,부산진구,전포동,대,30,18000,20251205,2**
2025,부산광역시,부산진구,전포동,대,99,19000,20251205,2**
2025,부산광역시,부산진구,전포동,대,36,21600,20251205,2**
2025,부산광역시,부산진구,전포동,대,42,25200,20251205,2**
2025,부산광역시,부산진구,전포동,대,62,37200,20251205,2**
2025,부산광역시,부산진구,전포동,대,145,87000,20251205,2**
2025,부산광역시,부산진구,전포동,대,364,182000,20251205,2**
2025,부산광역시,부산진구,전포동,대,2,1000,20251204,5**
2025,부산광역시,부산진구,전포동,대,2,1000,20251204,5**
2025,부산광역시,부산진구,전포동,도로,64,3200,20251124,3*
2025,부산광역시,부산진구,전포동,대,10,14200,20251111,6**
2025,부산광역시,부산진구,전포동,대,30,5000,20251107,1**
2025,부산광역시,부산진구,전포동,도로,7,1000,20251022,1**
2025,부산광역시,부산진구,전포동,대,64,17000,20251022,1**
2025,부산광역시,부산진구,전포동,대,53,8000,20251014,1**
2025,부산광역시,부산진구,전포동,대,66,14000,20251012,1**
2025,부산광역시,부산진구,전포동,전,72,17600,20250829,3**
